pi_id,name
511925,Eric Lauga
526938,Garrison Greenwood
562965,Mari Ostendorf
530692,Paul Avery
523634,Tongtong Li
284472,Andrew Black
518332,Lise Getoor
426508,Sofya Raskhodnikova
563364,H. Raghav Rao
57120,Sis. Marcella Garus
297929,Brian Kahin
565263,Moshe Vardi
78952,Shanthi Iyer
548184,Krzysztof Gaj
314985,Leslie Tolbert
138647,Bor-Chin Chang
526950,Alain Steven
371240,Kwangsu Cho
270293,Helen Tibbo
543394,David Wetherall
268366,Kathleen Carley
219237,David Lee Smith
167538,Wayne Book
412511,Bruce Draper
563656,Barry Sullivan
560587,Xiuzhen Cheng
483588,Leonid Kazovsky
212326,peter so
456214,Mehdi Khandani
541770,Diane Kelly
521590,Ian Thorpe
467427,Thrasyvoulos Pappas
468289,Carl Hauser
536698,Subhash Suri
540364,Teresa Head-Gordon
234699,Marjory Blumenthal
549456,Hongyuan Zha
531727,Larry Greenstein
389021,Alexander Golovin
228999,Nikos Mantzaris
549902,Pietro Cicotti
557686,Steven Smith
512143,Peter White
432401,Prasad Kulkarni
24072,Jeffrey Hammersley
551393,William Patterson
139518,D. Damuth Jr John
362708,Olin Shivers
255940,Deidre Evans
385516,Shane Cotter
389459,Martin Cohn
505347,Huzefa Kagdi
518338,GEORGIOS VARSAMOPOULOS
414431,Bo Sun
540507,Marwan Krunz
525637,Edoardo Airoldi
223267,Keyu Jiang
535105,Yuehan Lu
432877,David McPheeters
533910,Akira Miyake
465927,Orion Lawlor
435839,Armando Barreto
194011,William Waltman
118941,Rob Kling
225919,Victor Olman
472103,Jon Conrad
518328,sugumar murugesan
260669,Michael Bieber
499381,Ronald Warnet
429678,Bart Semeraro
7594,Jiezhi Wu
550405,Marcela Borge
456863,Daniel Hammerstrom
423075,William Montgomery
558108,Naphtali Rishe
450692,Slimane Adjerid
198884,Karl Hess
546983,Hrvoje Petek
505325,Daniel Brown
396895,Ajit Hira
523694,Gleb Finkelstein
554592,Xiaohua (Tony) Hu
523155,Jagannathan Sarangapani
534031,Apu Kapadia
409118,Yan-Bin Jia
561961,Yoav Shoham
268930,Roland Lamberson
371338,Vijay Vaishnavi
541985,Maxim Raginsky
502207,Douglas Nitz
239244,Clinton Potter
282199,William Leal
489660,Paul Padley
501246,Seth Kulick
465872,Pedro Hernandez-Ramos
56823,David Binko
99531,Juyang Weng
518689,Damien Woods
485514,Nicholas Roy
562620,Mark Parsons
173447,John Granacki
215615,Frieder Seible
483695,Thomas Schmid
518684,Tobias Hollerer
495182,Bernd Hamann
281653,Dale Stahl
551713,Akram Aldroubi
246152,Judith Brown
150177,Mark Smotherman
383142,Luis Lehner
534384,Naveen Verma
499893,Mary Marlino
213661,Christine Hansen
290799,John Huffman
218116,Randolph Wang
510094,Lecia Barker
483529,Nicholas Read
557333,Ilya Vakser
462244,Stephen Hanson
348216,John Shynk
212618,Douglas Kysar
538597,Sudhir Kumar
562328,Adam Slagell
553340,Thomas Martin
564897,Holly Jimison
183024,Holger Hoos
352027,Tzu-Yi Chen
166004,Jane Douglas
15941,Efthimis Efthimiadis
1306,Monika Henzinger
565034,Sanmay Das
64018,Dragan Maksimovic
269283,Charles Weeks
384651,Anthony Lattanze
34332,Susan Slotnick
125565,Armand Prieditis
212003,Tomas Arias
379957,Stuart Shieber
562623,Jonathan Rogers
392117,Rob Coalson
80018,Ben Teitelbaum
370962,Gopi Meenakshisundaram
191879,Y. Alp Aslandogan
355334,Hua Lee
554764,Jay Aikat
556816,Daniel Schwartz
465604,Chaouki Abdallah
473862,Tandy Warnow
290781,Vadim Olshevsky
257164,Su-Shing Chen
120041,Robert Ulanowicz
422797,Jingyi Zhu
565164,Kui Ren
100136,Bapiraju Vinnakota
483809,Linda Argote
517640,Bjorn Engquist
527969,Ralph Morelli
523297,Haym Hirsh
521190,Donald Geman
564387,Mark Grechanik
525664,Kirill Levchenko
332304,Jeremiah James
356146,Steven Shattuck
520285,Tomas Gedeon
560865,Nancy Pollard
451397,Ketan Mulmuley
513354,John Hollerbach
551787,Anita Woolley
557908,Thomas Dietz
66606,F. Gail Gray
456660,Greg Turk
248451,Osman Guler
425187,James Walden
443287,Pauline Oliveros
183502,Ronald Ash
425111,Ozgur Izmirli
286162,Hiram Fitzgerald
509997,Amal Ahmed
164944,L. Darrell Whitley
562056,Yuanlin Zhang
488768,Susan Straus
382322,Konstantinos Psounis
562575,Reed Stevens
530418,R. Raymond Issa
527941,Apriel Hodari
360639,Mark Bocko
549668,Paul Krueger
517965,Valeria Bertacco
551015,Martin Furer
212507,Lars Chapsky
522134,Scott Kuhl
402347,Indrajit Ray
535303,Gregory Timp
239560,John Hurley
113050,Bernd Berg
320813,Henry Zmuda
556284,Gary McCracken
543497,Alex Jones
534221,Adam Chlipala
460548,Bruce Krogh
430272,Xiaolong (Luke) Zhang
408502,David Novick
560677,Vadim Shapiro
563366,Yaser Sheikh
447609,Masami Tatsuno
528843,Linda Ott
527426,Mais Nijim
542095,Batya Friedman
553400,Jason Rife
121085,Franco Preparata
520215,Bonnie Ferri
519339,Jianliang Qian
518523,Kevin Webb
558546,Sohrab Ismail-Beigi
364882,Vladimir Cherkassky
213720,Cathy Zozakeiwiz
508267,Russell Tedrake
11973,Mary Hayward
376899,Oliver Brock
16452,Srdjan Mirkovic
542301,Monica Anderson
485620,Rajesh Nadakuditi
380937,Rick Stevens
560697,Joshua Bongard
550783,Haris Vikalo
173136,Keith Moore
487898,C. Grant Willson
338027,Aryya Gangopadhyay
448731,Charles Rich
553704,Chinya Ravishankar
320619,Karen Davis
550436,Gunar Schirner
497999,Leland Beck
537776,James Cowen
520590,Cynthia Moss
562852,Ladislav Kavan
551771,Oded Nov
552787,Frederick Conrad
108227,Mary Tiles
518409,Alexander Yates
563550,Jill Pipher
536306,Todd Blackledge
507370,Cheryl Matherly
6495,Dennis Pixton
548292,Brent Nelson
530801,Datta Gaitonde
483300,David Maier
364501,Amy Weinberg
15590,Wendy Saxena
563245,Chris Dyer
337801,Lawrence Sincich
535565,Arogyaswami Paulraj
564156,Yi Shang
456785,John Reilly
57528,Patrick O'Neil
521988,Huy Vo
506763,Michael Darby
503733,Robert Boothe
448655,Jerrold Marsden
564749,Jeffrey Good
531750,Eylem Ekici
533797,Kristen Monroe
292937,Krste Asanovic
142767,Raymond Iezzi
355581,Ryszard Michalski
261777,Paul Gray
442474,Isaak Mayergoyz
469185,Daniel Shapiro
497247,T. Jankun-Kelly
502211,Daniela Oliveira
425193,Jeremy Wang
549567,Eric Klavins
428529,Cecilia Gal
485668,Michele Weigle
355791,Cherri Pancake
298277,David Berque
438360,Abraham Matta
383980,Pen-Chung Yew
541892,Bulent Yener
436918,Xinan Liu
362161,Steven McCabe
250108,Minos Garofalakis
560613,Partha Mitra
549690,Yaoyun Shi
550727,Jia Rao
444834,Daniel Aloi
521241,Jill Gemmill
517545,Joseph Polman
167522,Theodore Bapty
526754,Akhtar Lodgher
475166,Matthias Felleisen
424319,Myron Gutmann
183785,David Pape
139808,Paolo Bucci
533380,David Padua
501997,Steven Viscido
461949,Alan Friedman
320235,Jacob Urquidi
479299,Nadia Heninger
316835,Torben Amtoft
471785,Herschel Rabitz
564189,Jacob Noel-Storr
541994,Soura Dasgupta
517800,Eric Vigoda
534241,Tyson Hedrick
438618,Shree Nayar
462828,P. Chris Hammel
530802,Paul Schopis
551029,Danny Sorensen
15948,Susan Barrett
561794,Marjorie Skubic
495285,Kenneth Birman
217954,John Antonio
188017,Jean-Pierre Leburton
326490,Anne DeFrance
475004,Douglas (Fox) Harrell
258408,Petros Faloutsos
549268,Savdeep Sethi
207227,Todd LaPorte
467778,Jeffrey Heflin
319445,Kim Bruce
253235,Steven Ludtke
33711,Libby Flanagan
320627,Phoebe Lenear
518186,Jianhua Ruan
369109,Paul De Ley
491777,Jacob Fish
167086,Stephen Murray
486261,Chengkai Li
226377,David Silver
397849,Jon Spencer Rugaber
48970,Karl Ousterhout
339704,Francois Sainfort
15569,Sandra Grassman
472850,Steven Skiena
472076,Rebecca Passonneau
90408,Richard Scherl
184152,Ichiro Fujinaga
239349,Bjorn Birnir
11073,Gerard Anderson
471959,Jongmin Lee
181053,Jianxin Ge
4244,Raymond Miller
525821,Mark Shephard
530348,John Georgas
543448,Geb Thomas
532931,Ramani Duraiswami
409210,JEFFREY HO
523207,David Gerber
553703,Bir Bhanu
523008,Kana Yamamoto
535962,Zoran Ninkov
450848,Colin Ware
283852,Joseph Pekny
402531,Matthew Blaze
525587,Kevin Taaffe
562451,Qibing Pei
388677,Stanley Peters
450470,Thomas Wasow
483410,Bing Liu
563439,Deborah Tatar
521731,Kannan Ramchandran
429487,David Pierce
399195,Tzyh-Jong Tarn
548120,Jacob Sorber
472892,Robert Schneiderman
562776,Joseph Silverman
551090,Jared Saia
551025,Swarat Chaudhuri
520803,Qiang Li
57434,R. Kent Dybvig
21979,Robert Strom
460382,Jennifer Bernhard
497659,David Wild
518654,Friedrich Sommer
535221,Nitesh Saxena
535313,Louise Abbott
486320,Trac Tran
382991,Zhenlin Wang
425802,Julia Hodges
431021,Loukas Kalisperis
503521,Donald Smith
542563,Joachim Raeder
95273,Gary Harkin
270345,Brian Schottlaender
537738,Nitesh Chawla
255259,Lan Jiang
521519,Daniel Kifer
93518,Christopher Keller
217344,John-Stephen Taylor
505404,Daniel Bryce
459028,Michael Wan
523584,Deukhyoun Heo
264489,Janina Sajka
95901,Phillip Christie
450503,Robert Schapire
307368,Carla Romero
84348,Willis King
523469,Geza Kogler
334604,Yali Amit
496828,Lucia Dettori
147996,Theodore Pedersen
343432,Maria Rynn
362974,Gregory Hornby
559636,Stephen Bradshaw
550560,James Royer
194233,Yang Dai
536736,George Avrunin
347819,Jaekyun Moon
507484,Mark Liberman
250084,Dakshnamoorthy Manivannan
564342,Shari Speer
531357,Eric Henderson
396976,Philip Rhodes
490434,Paul Muzio
95776,John Halter
448517,Venkat Allada
416071,Hongmin Qin
541441,Anton Gorodetski
544824,Robert McLeod
557466,Joseph Lucia
334117,Thomas Carr
268907,Eric Schwartz
440546,Yunhong Gu
539160,Reid Simmons
342438,Anura Jayasumana
552551,Daniel Messinger
557855,William Lehr
329413,Carlo Montemagno
523642,Sean Washburn
555302,Jeremy Johnson
382070,Volker Hilt
393140,Yuni Xia
480278,Yi-Zhi Huang
529598,James Lancaster
353259,Joseph LoCicero
551068,Yoram Bresler
442096,E. Jankowski Jr John
78843,Magdy F. Iskander
402681,Tracey Ho
195457,Herbert Lin
269376,Yenumula Reddy
74196,Thomas Egglin
561016,Julian Thayer
522037,H. Jonathan Chao
509597,Keith Kintigh
237118,Andrew McDonald
550205,Xiaodong Wu
517430,Zhi-Quan Luo
558118,Vangelis Metsis
550380,Joseph Konstan
316488,Robert Kahn
425580,Van Henson
551465,Robert Weller
501621,Greg Eisenhauer
140191,Ted Sparr
561494,Warren Dixon
456042,Jieping Ye
35149,Victor Zue
61443,Kenneth Prewitt
516549,John Foley
525383,Oleg Vasilyev
540163,William Evans
563502,Stephen A Smith
175014,Armando Fox
501795,Ruth Pordes
267507,Deborah Stine
466202,Kun Zhang
105494,Anitash Barua
517511,Kimberly Sheridan
523035,Marvin Schwartz
290054,Peter Scharf
140350,Harry King
502807,Patrick Chiang
538152,Louis Rossi
557891,Joaquin Ruiz
548225,Roger Dingledine
549740,Octavia Camps
541378,Placid Ferreira
533288,Tom Mitchell
64845,Patrice Simard
33753,Judith Icklan
97630,Bassem Alhalabi
562885,Shachar Lovett
560149,Adia Harvey Wingfield
483585,Michael Stonebraker
496898,John Mander
260910,Franco Maloberti
257668,Cecil Lynch
550063,Yingying Chen
530885,Shawn McKee
290253,Jeffrey Goldman
194083,William Mangione-Smith
12312,Douglas Troy
380661,Donald Cooley
524924,Xinyan Deng
525586,Lawrence Fredendall
537156,Nalini Nadkarni
371100,Daniel Lopresti
135485,Timothy Barth
284691,Martin Abadi
534923,Douglas Schmidt
564617,Tyler Moore
543493,David Meyer
563622,Diane McKnight
317042,Daniel Hunter
495194,Terri Hedgpeth
537184,Cinda-Sue Davis
30778,Charles Bender
501290,Pamela Van Scotter
456865,Christof Teuscher
554765,Kevin Jeffay
162387,Bruce Cooil
561612,Payam Heydari
474015,Judith Cushing
273428,Peter Bennett
390131,Hossein Pishro-Nik
1774,Rajendra Yavatkar
560430,Michael Gurnis
562508,Gary Hsieh
440969,Alexandre d'Aspremont
226250,Sarosh Talukdar
97832,Stephanie Cammarata
495286,Robert Thomas
290055,Malcolm Hyman
557423,Partha Dutta
67002,Stan McClellan
520219,David Furbish
483351,Michelle Newman
253491,Haydn N. Wadley
562842,Michelle Wilkerson-Jerde
316736,Juline Mills
15696,Shaoul Ezekiel
303970,J. Wayne Jones
529981,Yasuaki Sakamoto
348019,Carey Priebe
138507,Christopher Cox
517570,Susan Golbeck
460842,Christopher Brooks
525725,Timothy Cartwright
560108,Philip Manning
426435,Pengcheng Shi
486078,Shirley Moore
491568,Minaxi Gupta
421416,Joan Woolfrey
76668,Thomas Kerkhoven
525973,Shivendra Panwar
402663,Barbara DiEugenio
554411,Jay Lee
426417,David Hinks
499268,K. Mani Chandy
523883,Alexander Shapiro
60045,Marcel Waldvogel
565107,Arkadi Nemirovski
125601,David Naylor
216989,Harry Hsieh
486083,Piotr Luszczek
226627,John Westbrook
436421,Katherine Yelick
308498,William Winn
398928,
529284,Erin Lea Krupka
500959,Maryann Martone
343554,Carlos Jensen
520931,Enid Montague
526827,Kevin Galloway
543568,Betty Cheng
498499,John Wilson
517790,Sudharman Jayaweera
544506,Feng Zhao
459151,Yiannis Andreopoulos
444628,Jerry Prince
508556,John Suehle
540088,Luiz DaSilva
540078,Allen MacKenzie
352939,Bill Buckles
491080,Robert Scholtz
371194,Ricardo Vilalta
456471,Douglas Jacobson
108228,Roger Ames
559173,Victor Hazlewood
92175,Grigoris Karakoulas
527916,Daniel Koditschek
334071,David Lytle
255989,Seth Rogers
562707,Daniel Reed
447585,Gabriel Kreiman
539234,Evan Suma
521634,Manoj Prabhakaran
526425,Nan Niu
52831,Yella Pantula Ramakrishna
426324,Johannes Bauer
514875,Jeffrey Nickerson
485442,Peter Bartlett
58744,Patrick Gaughan
519261,Carol Brandt
319269,James Fill
120690,Nickolas Faust
550258,Syed Jafar
223048,William Durfee
550894,Ning Xi
488769,Rita Karam
125061,Paul Stewart
528231,Cynthia Irvine
224018,Detmar Straub
357536,Shengquan Wang
523208,Wendy Wood
542353,James Brown
545722,Anitha Pasupathy
553663,Geir Dullerud
202092,Wei-Min Shen
558244,Kathleen O'Donnell
40439,Ioannis Stavrakakis
184332,Linda Salchenberger
527996,Zachary Dodds
452844,Ronald Graham
194404,Ben Wongsaroj
226657,Quinn Hart
553300,Burcu Akinci
563632,Magy Seif El-Nasr
550030,Qingzhong Liu
318748,Raffaella Settimi
225904,Jacob Abraham
360575,Tonglin Zhang
457579,Agata Rozga
559223,Konstantin Kousoulas
496177,Alan Gelfand
493916,Mohamed G. Gouda
193578,Eva Erdosne Toth
551992,Xiaodong Zhang
471284,Allan Snavely
550224,Yunmei Chen
344399,Phillip Dickens
550772,Rajiv Ramnath
542202,Joan Schmelz
534206,Adam Lee
365803,Qiping Zhang
99967,Carol Smidts
563429,Glenn Ricart
103256,Kevin Karplus
463935,Earl Miller
380654,Cameron Seay
53576,Fangbing Wu
527785,John Lach
538337,Youngjin Yoo
561002,Donggang Liu
351165,Francis Harvey
518580,Miaoqing Huang
172386,Clifton Burgess
453727,Weizhao Zhao
38619,James Larus
257145,Regina Stoll
518469,Roger Gaborski
487472,Peter Gordon
258224,Nirmal Bose
518587,Fabio Somenzi
384978,Eero Simoncelli
540076,M. Umit Uyar
541963,Marin Kobilarov
343194,Qishi Wu
483452,Rosta Farzan
449084,Leonid Reyzin
450799,Rex Page
139931,James Storer
489457,Michael Ullman
477856,Robin Cote
562709,Andrew Lumsdaine
534410,Ashutosh Saxena
553159,Pulickel Ajayan
564987,Jong-Shi Pang
563971,Brian Korgel
40607,Thomas E. Fuja
478308,Thomas Weldon
126034,Michail Tsatsanis
547070,Sarita Nair-Pillai
293075,Alexander Sawchuk
515700,Carla Prater
549486,Peter Spirtes
556912,Peter Chen
420958,Fusun Ozguner
418679,William Ogden
471277,Sneha Veeragoudar Harrell
530204,Eileen Trauth
504532,Kelly Debure
119105,Fei-Yue Wang
390639,Afra Zomorodian
41727,Mark Karpovsky
527882,Kenneth Klingenstein
563568,Samir Das
562295,Eric Torng
32593,
147307,Blair Smith
311939,Gregory Auner
60535,Richard Sutton
12073,Raymond Calvert
225702,Colin Mackenzie
532751,Rei Safavi-Naini
526881,Yannis Tsividis
539664,David Bevan
522544,Carlton Leuschen
470107,Jinze Liu
348167,Predrag Spasojevic
346013,Austin Lobo
460554,David Wettergreen
494305,Beth Anne Bennett
260667,Steven Cheung
426604,Bangalore Manjunath
525076,Samuel Madden
385698,Kenneth Perry
94961,Richard Kouzes
293104,Ingrid Verbauwhede
523760,Caroline Solomon
257441,Alexander Fraser
518420,Gloria Mark
518574,Darko Marinov
417609,James Glimm
290289,Ricky Kendall
431529,David Allstot
496577,Poorvi Vora
309127,Sang Son
128206,Robert Aiken
440625,Michael Brownstein
498312,Leanna House
438415,Dechang Chen
535214,Gabriel Elkaim
16090,Beatrice Oshika
556758,Qinru Qiu
115425,Walter Ruzzo
39222,Michael Slattery
518525,Alex Pothen
195981,Renu Laskar
551135,Feng Liu
256888,Tahsin Kurc
533058,Lina Zhou
334091,Dennis Proffitt
451082,Leonard Cimini
300687,Christopher Hollot
560612,Bassam Bamieh
523230,Nathalie Moyen
381204,Micha Sharir
565111,Mladen Kezunovic
425990,Nathan Urban
409713,Pavan Aduri
303456,Ctirad Uher
358378,Anna Spagnuolo
547799,Miguel Acevedo
343555,Paul Paulson
564432,Rada Mihalcea
402689,Umesh Vazirani
561623,Sanjiv Singh
335501,Robert Veroff
139113,Ellen Spertus
424531,John Griffin
552035,Matthew Fields
534568,Ilias Tagkopoulos
309636,Mark Goulian
559399,Rosemary Renaut
50284,Barak Pearlmutter
351449,Joseph Zachary
187946,David DiVincenzo
309294,Timothy Harvey
182631,Stuart Moulthrop
155536,Thomas Moss
162171,Deborah Frincke
552443,Rachel Scherr
351564,Harry Bratt
118411,Christian Schlegel
266984,Alan Letton
451749,David Tolliver
468142,Vijay Rangachari
543984,Kenneth Hicks
317717,Haiyun Luo
518462,Hamid Jafarkhani
486105,Fritz Keinert
427248,Gavriel Yarmish
486506,Andrew Mercer
167080,Alladi Venkatesh
560807,Courtney Meehan
448745,Dawson Engler
1676,David Baraff
193487,Prabhudev Konana
522051,Kimon Valavanis
193182,Konstantinos Kalpakis
556651,Jiangyu Li
462804,Ahmad Rafie
542021,Senem Velipasalar
225960,Stanley Franklin
500157,Kamran Mohseni
498026,Kaustuv Roy
532976,Shanker Balasubramaniam
565005,David Mindell
424417,Jing Hua
533517,Iain Couzin
124355,Te Chiang Hu
534370,Eftychios Sifakis
470066,Yu David Liu
560637,Gautam Das
475205,Todd Coleman
533844,Neil Heffernan
499702,Kathy Gore
521455,Brent Waters
509169,Matthew Baker
123234,Bernardo Huberman
410052,Lawrence Birnbaum
434552,Lucian Galescu
185299,Harriet Fell
498182,Kurt VanLehn
12239,Andre' de Korvin
409575,John Oliensis
146322,Russel Hathaway
543393,Joshua Smith
523124,Vassilios Morellas
426520,Kenneth Chiu
561925,Shuyuan Ho
508477,Jason Nieh
561186,Umesh Vaidya
461987,Nathan Sturtevant
430271,Alexander Klippel
543484,Teenie Matlock
560319,Mark Boddy
565101,George Nemhauser
485316,Sheng-Guo Wang
469752,Yifang Zhu
481809,Bruce Segee
477490,Mark Aindow
222695,Terry Brack
57640,Walter Walters
444306,Edgar Sanchez-Sinencio
206810,Indrakshi Ray
559694,Mable Fok
550470,Marco Duarte
451412,Laszlo Babai
67161,Sandra Redman
480349,Francis Bonahon
433411,Giri Kumar Tayi
542480,Juan De Pablo
406620,J. Gayle Beck
517415,Pietro Perona
284815,Jonathan Rowanhill
169805,Chrysostomos Nikias
475295,Sergio Fantini
562656,Raktim Bhattacharya
485900,Adam Porter
164669,Angkul Kongmunvattana
155714,Alan Beck
391834,Peggy Agouris
521199,Rajeev Raizada
549590,Emanuel Todorov
292546,Holly Riffe
276977,Anastasia Chopelas
278947,David Love
402467,Houston Wood
541948,Margo Seltzer
429576,Georges Grinstein
516944,Ravi Sundaram
332610,Martha Cyr
508494,Babak Daneshrad
542086,Howard Jay Siegel
520844,Eli Meir
457136,Mary-Kate Beard-Tisdale
372948,Weidong Liao
563138,Timothy Verstynen
65766,Ginny Nyahay
359702,Walter Magnussen
471355,Charles Alcock
283133,Raj Bhatnagar
464050,Rachael Brady
79772,Prasanta Bose
171293,David Benjamin
526803,Brett Bode
542403,William Young
433895,JungHwan Oh
361104,Riccardo Bettati
446082,Daniel Arovas
497068,Martin Rinard
408405,Patrick Van Roey
489476,Mega Subramaniam
533692,Audrey Mayer
230896,Stephenie McLean
451236,Huaming Zhang
487985,Paul Katz
547328,Veton Kepuska
562061,Azer Bestavros
425180,Raymond Lang
553643,Manimaran Govindarasu
450668,Abram Young
304684,Sean Garrick
130137,Richard Berg
502149,Mark Newman
450955,Golden Richard
526234,Eugene Takle
225924,Manoj Franklin
538777,Steven Dupuis
57985,Jonathan Ostwald
358519,William McCarthy
120718,Leslie Marcus
63296,Michael Morreau
158093,J. Richard Hackman
559867,Meng Yu
292974,Radu Rugina
486295,Resit Sendag
30851,Robert Jewett
523167,Ivan Fernandez
462950,Peter Nordlander
264468,Stephen Wong
139823,Guy Edjlali
550451,Robert Heath
117120,Yunheung Paek
494781,John Boisseau
548259,Mohit Tiwari
469513,Leah Buechley
451391,Kishor Trivedi
493972,Sherry Hsi
564820,Marco Tacca
497903,Vinod Lohani
445659,Michael Gershenson
222737,Alicia Kime
263577,Ken Sauer
402639,Paul Hankes Drielsma
488771,Albert Byers
67495,Jack Holtzman
544879,Andreas Spanias
290833,Sandra Katz
534227,Birgit Scharf
147262,Peter Revesz
278991,Allan Farman
562858,Yiming Yang
119094,Larry Pyeatt
64928,Paul Hart
483320,Charles Bennett
489843,Gyorgy Csaba
549219,James Pellegrino
525602,Ramesh Bhatt
559442,Augustin Chaintreau
11443,Chris Weider
292630,Pamela Williams
559863,Ranadip Pal
406425,Lillian Lee
485679,Greg Gogolin
509545,Xiaoli Ma
12099,G. William Grabo
475470,Arienne Dwyer
550838,Aditya Ramamoorthy
485994,Shlomo Zilberstein
552841,Beverly Woolf
417616,Tongtong Wu
550329,Petros Drineas
485507,Stanly Steinberg
497598,Stephen Egarievwe
242565,Scott Liddell
517951,Kartik Mohanram
448722,Youtao Zhang
226739,Hermann Kopetz
536677,Magdalena Balazinska
438881,Alexey Ovchinnikov
279427,Seth Teller
562519,Bhavani Thuraisingham
82605,Joseph Roos
559672,Mahadevan Gomathisankaran
490644,Kassiani Kotsidou
435731,Michael Weir
344800,Sue VandeWoude
343289,John Bagby
501443,Eric Nyberg
495248,Jerry Jacobs
558564,David Irwin
289999,Jens-Erik Mai
193837,Devika Subramanian
548131,Anita Sarma
555591,Kang Li
562335,Matthew Taylor
364876,Dale Miller
513423,Persi Diaconis
66479,John Hummel
428481,Raul Valdes-Perez
283519,Ronald Davis
516932,John Ledyard
425639,Robert Semper
414327,Qingda Yang
490677,Jason Hallstrom
184344,Michel Lesoinne
167670,David Saltz
473967,Ruth Grene
40412,Ashok Erramilli
560687,Edward Boyden
170283,W Evan Speight
560735,James Pennebaker
553678,Mac Schwager
496816,Kristy Boyer
526006,Leah Jamieson
555502,Andrew Myers
403327,James Prestegard
49243,Michael Stanisic
553335,Peter Stair
511786,Burkard Baschek
196100,Roger Crawfis
335768,Allison Mankin
550486,Chen Ding
198444,William Parker
244465,Ronda Garvin-Doxas
532656,Alexandru Nicolau
95774,William Brownell
533937,Ken Koedinger
169584,John Yost
396970,Duane Hixon
451745,Scott Smolka
553259,Mona Singh
269403,Kai Hwang
335517,Abhilash Pandya
523556,Chengshan Xiao
173391,Mukesh Mohania
560927,Jessica Ancker
521591,Matthias Gobbert
489796,Gregory Snider
485318,William Hager
292392,William Meeker
409095,Keith Frikken
563221,Yiyuan She
550204,Kasturi Varadarajan
475390,Mahadev Satyanarayanan
510854,Gnanamanikam Mahinthakumar
560536,Marin Kollef
251870,Yu-Li Wang
549181,Lawrence Hall
450764,Henry Levy
89651,Amr El Abbadi
351891,Venkatesh Sarangan
131577,William B. Smith
182743,Robert Caverly
43328,John Bair
557163,Saurabh Sinha
553657,Oleg Sokolsky
48877,Stephen Athan
508220,Ali Ghodsi
82369,Katherine McCarville
376156,Timothy McNamara
557802,Thomas Carsey
489380,Samuel Christy
562895,Shubhangi Saraf
525831,Beth Fischer
522400,Sudeep Sarkar
518691,Daniel Gusfield
68595,Jane Armstrong
535139,Gerhard Klimeck
546620,David Ferguson
320658,Jon Genetti
124818,Eugene Stark
417227,Alfred Rosenberger
184035,Peter Massey
26679,Joel Keizer
557493,Jinghong Chen
354231,Allen Batteau
491887,Edward Clymer
554553,Heidi Albers
565103,Santosh Vempala
553223,Russell Taylor
398462,Michael Pilant
229088,Eugene Myers
182691,Ying-Qing Wu
44883,Theodore Johnson
518555,Luca Carloni
292741,Gurudatta M. Parulkar
560574,Frank Lind
178017,Robin Felder
283840,Michael Taaffe
415592,Hansheng Lei
19581,Josephine Wilson
526839,Asuman Ozdaglar
432210,Chuanyi Ji
533534,John Bransford
30801,Stephen Patrick
541894,Angel Garcia
393998,Xiaojun Qi
554547,Ian Foster
547208,Timothy Healey
337841,Jennifer Walter
490798,Alan Whitney
498458,Erik Hofer
550848,Xiangyu Zhang
562455,Brandon Behlendorf
213464,Bruce Wooley
237224,Lior Pachter
113182,Gary Hachtel
433032,Sharon Dawes
486465,Shannon Hughes
527053,Miryung Kim
513123,Neelesh Patankar
358205,Shirley Ann Becker
553287,Daniel Lee
524275,Yohei Yokobayashi
282251,Michael Marhic
543603,James Bieman
518216,Xiaoman Li
485984,Venkatesh Akella
485505,Thomas Yu
253436,Eliza Burgund
556692,Sandhya Dwarkadas
451252,Hanghang Tong
316116,Ashok Srinivasan
401676,Gad Landau
551341,James Davis
401949,Regina Barzilay
561888,Ilija Uzelac
551122,Ronald Cole
535140,Michael McLennan
399045,Michael Sipser
507869,Sandra Gregerman
538129,Radu Balan
511660,David August
30790,Paul Bewley
466669,Masha Sosonkina
95280,Jayaram Sethuraman
227447,Lunjin Lu
409964,Wei-Shinn Ku
430923,Dragana Brzakovic
518268,Selin Aviyente
450789,Raytcho Lazarov
283028,Fredric Bernal
431190,Salvatore Stolfo
548326,Siyuan Han
534538,Tatyana Sharpee
563342,Ian Walker
528449,Scott DeLoach
351149,Mary Domski
205477,Behrokh Samadi
30756,Ronald Cohn
324013,Dennis Wall
527440,Daniel Levin
297663,Rajendra Boppana
381508,Jung Hee Kim
434802,Carmen Stavrositu
280544,Gleb Naumovich
550536,Thidapat (Tam) Chantem
549909,Laurie Williams
535576,Gregory Smith
541853,Lucas Layman
212108,Peter Will
514654,Patricia Jones
559502,Daniel Stanzione
509403,Carlos FM Coimbra
456808,Camillo Taylor
561756,Nicholas Feamster
456561,Michael Hannafin
15632,Johnny Vieira
440694,Thomas Murray
125062,Pietro Buttolo
486098,XiaoFeng Wang
82826,Timothy McNicholl
524863,Jin-Woo Kim
550389,Remzi Arpaci-Dusseau
558304,Jandelyn Plane
503138,D. Tyler McQuade
290110,Mary Olson
142504,Jacqueline Dunbar-Jacob
564587,Matthew Might
255093,Eric Bittman
522465,Dimitris Metaxas
519691,Micah Sherr
553632,Richard Berlin
483676,Gabriel Ghinita
381516,Jean-Francois Chamberland
258710,Thomas Millette
33676,D. James Turner
235701,Lynette Millett
161446,Richard Hamlet
